TaskID,Input1,Output1_1,Output1_2
61,0.76862746,66.78372,31.574509
61,0.78431374,69.03686,32.45098
61,0.8,71.33,33.37
61,0.8156863,73.62314,34.30902
61,0.83137256,75.89883,35.278038
61,0.84705883,78.189415,36.26706
61,0.8627451,80.47255,37.271175
61,0.8784314,82.755684,38.295097
61,0.89411765,85.01882,39.321762
61,0.9098039,87.27196,40.357056
61,0.9254902,89.5051,41.40235
61,0.9411765,91.70824,42.447647
61,0.95686275,93.901375,43.472942
61,0.972549,96.10451,44.449215
61,0.9882353,98.297646,45.31294
62,0.0,21.31,66.48
62,0.015686275,21.828236,65.358826
62,0.03137255,22.336472,64.238235
62,0.047058824,22.864706,63.07235
62,0.0627451,23.441767,61.79882
62,0.078431375,24.058235,60.43
62,0.09411765,24.705883,58.98
62,0.10980392,25.36353,57.467056
62,0.1254902,26.031178,55.874702
62,0.14117648,26.706472,54.202938
62,0.15686275,27.329412,52.51882
62,0.17254902,27.848824,50.87647
62,0.1882353,28.262354,49.28706
62,0.20392157,28.55353,47.707645
62,0.21960784,28.731766,46.108234
62,0.23529412,28.78,44.47882
62,0.2509804,28.734705,42.834114
62,0.26666668,28.63,41.19
62,0.28235295,28.495295,39.550587
62,0.29803923,28.371176,37.921764
62,0.3137255,28.295881,36.30176
62,0.32941177,28.29,34.68235
62,0.34509805,28.407059,33.05294
62,0.36078432,28.672941,31.45353
62,0.3764706,29.097647,29.887058
62,0.39215687,29.701178,28.37235
62,0.40784314,30.49353,26.909998
62,0.42352942,31.464708,25.517057
62,0.4392157,32.61647,24.253529
62,0.45490196,33.95,23.132353
62,0.47058824,35.43118,22.198235
62,0.4862745,37.03177,21.47294
62,0.5019608,38.73177,20.977058
62,0.5176471,40.48118,20.714706
62,0.53333336,42.27,20.69
62,0.54901963,44.068825,20.918823
62,0.5647059,45.85765,21.38647
62,0.5803922,47.632355,22.081179
62,0.59607846,49.366474,22.918238
62,0.6117647,51.05059,23.828825
62,0.627451,52.70647,24.780588
62,0.6431373,54.375885,25.742353
62,0.65882355,56.042942,26.676472
62,0.6745098,57.72471,27.563532
62,0.6901961,59.39118,28.363531
62,0.7058824,61.09706,29.135883
62,0.72156864,62.912354,29.918236
62,0.7372549,64.878235,30.751766
62,0.7529412,66.94706,31.618824
62,0.76862746,69.03412,32.495884
62,0.78431374,71.06177,33.352943
62,0.8,73.07,34.21
62,0.8156863,75.072945,35.07706
62,0.83137256,77.09589,35.96353
62,0.84705883,79.138824,36.865295
62,0.8627451,81.18177,37.778236
62,0.8784314,83.25824,38.708824
62,0.89411765,85.40588,39.658825
62,0.9098039,87.61647,40.622353
62,0.9254902,89.86647,41.59412
62,0.9411765,92.12118,42.55824
62,0.95686275,94.37059,43.517647
62,0.972549,96.64765,44.479412
62,0.9882353,98.93471,45.441177
63,0.0,21.61,66.21
63,0.015686275,22.09647,65.11706
63,0.03137255,22.574118,64.02412
63,0.047058824,23.061176,62.931175
63,0.0627451,23.548235,61.828236
63,0.078431375,24.042353,60.718235
63,0.09411765,24.518824,59.642353
63,0.10980392,24.96353,58.625294
63,0.1254902,25.38647,57.651764
63,0.14117648,25.788822,56.73294
63,0.15686275,26.16647,55.868824
63,0.17254902,26.520588,55.061768
63,0.1882353,26.848824,54.306473
63,0.20392157,27.137058,53.63353
63,0.21960784,27.385294,53.059414
63,0.23529412,27.582352,52.60412
63,0.2509804,27.741177,52.21706
63,0.26666668,27.9,51.82
63,0.28235295,28.029411,51.482353
63,0.29803923,28.148823,51.154705
63,0.3137255,28.29647,50.74059
63,0.32941177,28.48294,50.204117
63,0.34509805,28.684116,49.56353
63,0.36078432,28.912941,48.821766
63,0.3764706,29.147646,47.955296
63,0.39215687,29.385881,46.956474
63,0.40784314,29.599411,45.85353
63,0.42352942,29.768234,44.682354
63,0.4392157,29.88353,43.42706
63,0.45490196,29.942942,42.105885
63,0.47058824,29.96,40.76471
63,0.4862745,29.938236,39.435295
63,0.5019608,29.868824,38.112354
63,0.5176471,29.749413,36.77059
63,0.53333336,29.58,35.390003
63,0.54901963,29.371176,34.008823
63,0.5647059,29.11353,32.588825
63,0.5803922,28.817059,31.12
63,0.59607846,28.479412,29.582354
63,0.6117647,28.104706,28.002943
63,0.627451,27.677647,26.41353
63,0.6431373,27.184706,24.81412
63,0.65882355,26.622942,23.210001
63,0.6745098,25.982353,21.635296
63,0.6901961,25.252941,20.12
63,0.7058824,24.444706,18.667059
63,0.72156864,23.550589,17.285883
63,0.7372549,22.594118,15.967059
63,0.7529412,21.568823,14.725294
63,0.76862746,20.485882,13.544706
63,0.78431374,19.372353,12.43353
63,0.8,18.22,11.42
63,0.8156863,17.057648,10.485883
63,0.83137256,15.885294,9.611765
63,0.84705883,14.664706,8.785883
63,0.8627451,13.450589,8.008824
63,0.8784314,12.231177,7.256471
63,0.89411765,11.0394125,6.5382357
63,0.9098039,9.879413,5.832942
63,0.9254902,8.736472,5.122942
63,0.9411765,7.5935307,4.412354
63,0.95686275,6.446472,3.6829422
63,0.972549,5.2741194,2.9417658
63,0.9882353,4.1117663,2.1964717
64,0.0,98.38,50.17
64,0.015686275,97.44882,49.77941
64,0.03137255,96.507645,49.388824
64,0.047058824,95.50353,48.968235
64,0.0627451,94.43412,48.52765
64,0.078431375,93.34589,48.08706
64,0.09411765,92.29706,47.66647
64,0.10980392,91.238235,47.245884
64,0.1254902,90.10824,46.795296
64,0.14117648,88.901764,46.294704
64,0.15686275,87.685295,45.794117
64,0.17254902,86.48882,45.31353
64,0.1882353,85.29235,44.84294
64,0.20392157,84.13529,44.372353
64,0.21960784,83.01647,43.901764
64,0.23529412,81.96236,43.471176
64,0.2509804,81.02118,43.102943
64,0.26666668,80.15,42.78
64,0.28235295,79.30647,42.474705
64,0.29803923,78.53824,42.179413
64,0.3137255,77.759415,41.884117
64,0.32941177,76.85529,41.568237
64,0.34509805,75.835884,41.225296
64,0.36078432,74.72706,40.872353
64,0.3764706,73.58471,40.539413
64,0.39215687,72.37706,40.195293
64,0.40784314,71.054115,39.83353
64,0.42352942,69.61588,39.480587
64,0.4392157,67.93412,39.171764
64,0.45490196,65.886475,38.95647
64,0.47058824,63.59177,38.91941
64,0.4862745,61.198826,39.151176
64,0.5019608,58.72118,39.708233
64,0.5176471,56.24059,40.51882
64,0.53333336,53.79,41.54
64,0.54901963,51.271767,42.66647
64,0.5647059,48.668236,43.737648
64,0.5803922,45.909412,44.627647
64,0.59607846,43.10588,45.171177
64,0.6117647,40.40059,45.19353
64,0.627451,37.846474,44.70471
64,0.6431373,35.526474,43.73118
64,0.65882355,33.542355,42.33471
64,0.6745098,31.93412,40.63765
64,0.6901961,30.681767,38.74
64,0.7058824,29.761177,36.72
64,0.72156864,29.121178,34.660004
64,0.7372549,28.691765,32.63
64,0.7529412,28.378824,30.612942
64,0.76862746,28.080587,28.59
64,0.78431374,27.710588,26.61
64,0.8,27.15,24.52
64,0.8156863,26.318825,22.264708
64,0.83137256,25.231766,19.969414
64,0.84705883,23.881767,17.66412
64,0.8627451,22.251179,15.348239
64,0.8784314,20.400003,13.180003
64,0.89411765,18.41412,11.275885
64,0.9098039,16.326473,9.57059
64,0.9254902,14.270002,8.075884
64,0.9411765,12.280002,6.7141185
64,0.95686275,10.310001,5.4223537
64,0.972549,8.324119,4.1488237
64,0.9882353,6.381765,2.912353
65,0.0,21.52,66.51
65,0.015686275,22.093529,65.2651
65,0.03137255,22.601372,64.125885
65,0.047058824,22.997059,63.212353
65,0.0627451,23.311373,62.49451
65,0.078431375,23.558432,61.97235
65,0.09411765,23.747059,61.528824
65,0.10980392,23.884901,61.180195
65,0.1254902,24.012745,60.89451
65,0.14117648,24.110588,60.68941
65,0.15686275,24.15,60.591568
65,0.17254902,24.22,60.463726
65,0.1882353,24.314117,60.275883
65,0.20392157,24.533922,59.782158
65,0.21960784,24.899607,58.921177
65,0.23529412,25.430588,57.718822
65,0.2509804,26.07196,56.256077
65,0.26666668,26.743334,54.75
65,0.28235295,27.38353,53.31059
65,0.29803923,27.93706,52.036865
65,0.3137255,28.373726,50.968822
65,0.32941177,28.689411,50.14118
65,0.34509805,28.88255,49.594902
65,0.36078432,28.98,49.279217
65,0.3764706,29.02,48.991764
65,0.39215687,29.096079,48.565685
65,0.40784314,29.307842,47.58255
65,0.42352942,29.451765,46.142353
65,0.4392157,29.360785,44.224705
65,0.45490196,29.027647,41.96824
65,0.47058824,28.514118,39.425293
65,0.4862745,28.073725,36.819805
65,0.5019608,27.89,34.155296
65,0.5176471,28.156471,31.508823
65,0.53333336,28.949999,28.890001
65,0.54901963,30.295097,26.406862
65,0.5647059,32.21294,24.159412
65,0.5803922,34.68333,22.29804
65,0.59607846,37.632744,21.041765
65,0.6117647,40.907646,20.554117
65,0.627451,44.27451,20.898628
65,0.6431373,47.436665,21.972548
65,0.65882355,50.141174,23.554117
65,0.6745098,52.437057,25.252548
65,0.6901961,54.486076,26.700783
65,0.7058824,56.269413,27.804707
65,0.72156864,57.736275,28.552353
65,0.7372549,58.851765,29.057255
65,0.7529412,59.615883,29.39294
65,0.76862746,60.25294,29.634314
65,0.78431374,60.818626,29.822157
65,0.8,61.57,30.08
65,0.8156863,62.702744,30.47353
65,0.83137256,64.42824,31.042746
65,0.84705883,66.64294,31.747646
65,0.8627451,69.363335,32.628235
65,0.8784314,72.18666,33.59529
65,0.89411765,75.09,34.662354
65,0.9098039,78.00823,35.784313
65,0.9254902,81.052155,37.03196
65,0.9411765,84.39235,38.505882
65,0.95686275,88.10235,40.21274
65,0.972549,92.25686,42.09902
65,0.9882353,96.528824,43.95529
66,0.0,98.85,50.5
66,0.015686275,97.58235,49.94294
66,0.03137255,96.29823,49.39588
66,0.047058824,94.98706,48.878822
66,0.0627451,93.649414,48.361763
66,0.078431375,92.28176,47.814705
66,0.09411765,90.86411,47.237057
66,0.10980392,89.49647,46.680588
66,0.1254902,88.18294,46.17353
66,0.14117648,86.98294,45.70235
66,0.15686275,85.99647,45.28706
66,0.17254902,85.124115,44.911175
66,0.1882353,84.24177,44.537647
66,0.20392157,83.37941,44.211178
66,0.21960784,82.47706,43.85588
66,0.23529412,81.518234,43.47059
66,0.2509804,80.50412,43.065292
66,0.26666668,79.42,42.63
66,0.28235295,78.24412,42.174706
66,0.29803923,76.96471,41.705883
66,0.3137255,75.60176,41.224117
66,0.32941177,74.17235,40.721764
66,0.34509805,72.664116,40.214706
66,0.36078432,71.12294,39.727646
66,0.3764706,69.56176,39.27294
66,0.39215687,67.89647,38.877647
66,0.40784314,66.06764,38.548237
66,0.42352942,64.10529,38.38235
66,0.4392157,62.02941,38.478825
66,0.45490196,59.86117,38.864708
66,0.47058824,57.755882,39.557648
66,0.4862745,55.74941,40.517647
66,0.5019608,53.752937,41.678238
66,0.5176471,51.658234,42.972355
66,0.53333336,49.459995,44.210003
66,0.54901963,47.10647,45.272354
66,0.5647059,44.63294,46.02765
66,0.5803922,42.2447,46.375294
66,0.59607846,39.97,46.28588
66,0.6117647,37.80882,45.825882
66,0.627451,35.821762,45.045883
66,0.6431373,34.011765,43.948822
66,0.65882355,32.454704,42.584705
66,0.6745098,31.147058,40.97353
66,0.6901961,30.06647,39.125294
66,0.7058824,29.252941,37.08941
66,0.72156864,28.705294,34.84
66,0.7372549,28.344118,32.424114
66,0.7529412,28.050589,29.910587
66,0.76862746,27.700588,27.367056
66,0.78431374,27.178823,24.795292
66,0.8,26.41,22.18
66,0.8156863,25.354116,19.646467
66,0.83137256,23.981176,17.269999
66,0.84705883,22.295881,15.085293
66,0.8627451,20.319998,13.037057
66,0.8784314,18.091177,11.077647
66,0.89411765,15.759996,9.312939
66,0.9098039,13.429998,7.774117
66,0.9254902,11.139998,6.354705
66,0.9411765,8.96588,4.971175
66,0.95686275,6.8952937,3.6035292
66,0.972549,4.838821,2.2458804
66,0.9882353,2.8823516,0.94823444
67,0.0,98.69,50.94
67,0.015686275,97.36412,50.42059
67,0.03137255,96.03824,49.901176
67,0.047058824,94.729416,49.371765
67,0.0627451,93.42588,48.82294
67,0.078431375,92.18236,48.292942
67,0.09411765,91.02294,47.79353
67,0.10980392,89.93176,47.320587
67,0.1254902,88.90942,46.88353
67,0.14117648,87.97059,46.485294
67,0.15686275,87.06177,46.089413
67,0.17254902,86.178825,45.692352
67,0.1882353,85.312355,45.305294
67,0.20392157,84.49647,44.938236
67,0.21960784,83.71941,44.581177
67,0.23529412,82.76235,44.148823
67,0.2509804,81.62353,43.629414
67,0.26666668,80.32,43.06
67,0.28235295,78.81941,42.428234
67,0.29803923,77.15412,41.76647
67,0.3137255,75.518234,41.154705
67,0.32941177,73.91765,40.612354
67,0.34509805,72.30706,40.132942
67,0.36078432,70.73647,39.737648
67,0.3764706,69.12941,39.410587
67,0.39215687,67.278824,39.122353
67,0.40784314,65.19882,38.897648
67,0.42352942,63.05,38.83353
67,0.4392157,60.920002,39.00765
67,0.45490196,58.800003,39.471176
67,0.47058824,56.63,40.325294
67,0.4862745,54.572945,41.44647
67,0.5019608,52.600002,42.607647
67,0.5176471,50.512356,43.718822
67,0.53333336,48.310005,44.67
67,0.54901963,46.035297,45.32941
67,0.5647059,43.685883,45.699413
67,0.5803922,41.385883,45.742943
67,0.59607846,39.21,45.472355
67,0.6117647,37.15,44.89941
67,0.627451,35.268234,44.04706
67,0.6431373,33.525883,42.905296
67,0.65882355,32.00294,41.43647
67,0.6745098,30.789413,39.702354
67,0.6901961,29.868824,37.736473
67,0.7058824,29.21647,35.518238
67,0.72156864,28.755295,33.175297
67,0.7372549,28.408236,30.838827
67,0.7529412,28.041178,28.51412
67,0.76862746,27.55353,26.219414
67,0.78431374,26.846472,24.002354
67,0.8,25.94,21.84
67,0.8156863,24.868824,19.720001
67,0.83137256,23.638235,17.674707
67,0.84705883,22.195295,15.71706
67,0.8627451,20.498825,13.858825
67,0.8784314,18.611767,12.13706
67,0.89411765,16.610003,10.60059
67,0.9098039,14.530003,9.182355
67,0.9254902,12.460003,7.8329434
67,0.9411765,10.450003,6.5170608
67,0.95686275,8.503531,5.2347074
67,0.972549,6.661766,4.0470595
67,0.9882353,4.8864713,2.9158826
68,0.0,18.43,2.37
68,0.015686275,19.102942,2.7964709
68,0.03137255,19.767649,3.2211773
68,0.047058824,20.426472,3.6417656
68,0.0627451,21.065294,4.0623536
68,0.078431375,21.68353,4.4829416
68,0.09411765,22.268236,4.8988237
68,0.10980392,22.794117,5.2952943
68,0.1254902,23.274706,5.671765
68,0.14117648,23.738235,6.045295
68,0.15686275,24.225883,6.4447064
68,0.17254902,24.686472,6.831177
68,0.1882353,25.17706,7.2470593
68,0.20392157,25.744707,7.741177
68,0.21960784,26.41353,8.333529
68,0.23529412,27.132353,8.972353
68,0.2509804,27.811178,9.595295
68,0.26666668,28.45,10.1900015
68,0.28235295,29.084707,10.774707
68,0.29803923,29.689413,11.359412
68,0.3137255,30.241766,11.891765
68,0.32941177,30.748823,12.382353
68,0.34509805,31.324118,12.924118
68,0.36078432,32.057648,13.572942
68,0.3764706,32.899414,14.28059
68,0.39215687,33.859413,15.023531
68,0.40784314,34.91765,15.786471
68,0.42352942,36.105297,16.579412
68,0.4392157,37.39412,17.377647
68,0.45490196,38.771175,18.165295
68,0.47058824,40.256474,18.968235
68,0.4862745,41.81,19.771177
68,0.5019608,43.37824,20.55412
68,0.5176471,44.91412,21.31706
68,0.53333336,46.45,22.070002
68,0.54901963,48.04,22.862942
68,0.5647059,49.718235,23.722353
68,0.5803922,51.462353,24.62353
68,0.59607846,53.232944,25.554707
68,0.6117647,55.05177,26.515884
68,0.627451,56.92412,27.47706
68,0.6431373,58.807648,28.399412
68,0.65882355,60.665882,29.23353
68,0.6745098,62.511177,29.989412
68,0.6901961,64.342354,30.688236
68,0.7058824,66.13059,31.327059
68,0.72156864,67.85941,31.945883
68,0.7372549,69.56353,32.541176
68,0.7529412,71.27765,33.135883
68,0.76862746,72.97176,33.730587
68,0.78431374,74.67588,34.331177
68,0.8,76.41,34.94
68,0.8156863,78.198235,35.578823
68,0.83137256,80.00648,36.245884
68,0.84705883,81.84471,36.961178
68,0.8627451,83.69942,37.758236
68,0.8784314,85.57177,38.605885
68,0.89411765,87.46412,39.49235
68,0.9098039,89.38529,40.389412
68,0.9254902,91.35177,41.289413
68,0.9411765,93.3353,42.19059
68,0.95686275,95.335884,43.10059
68,0.972549,97.356476,44.012943
68,0.9882353,99.38765,44.93412
69,0.0,98.52,50.96
69,0.015686275,97.66882,50.62706
69,0.03137255,96.822945,50.28412
69,0.047058824,95.97941,49.941177
69,0.0627451,95.13529,49.578236
69,0.078431375,94.30235,49.225292
69,0.09411765,93.51882,48.88235
69,0.10980392,92.74529,48.53941
69,0.1254902,91.86059,48.16647
69,0.14117648,90.850586,47.74353
69,0.15686275,89.70529,47.254116
69,0.17254902,88.380585,46.675293
69,0.1882353,86.91706,46.019413
69,0.20392157,85.407646,45.35294
69,0.21960784,83.88824,44.677647
69,0.23529412,82.304115,43.991764
69,0.2509804,80.65706,43.28588
69,0.26666668,78.93,42.579998
69,0.28235295,77.06,41.84647
69,0.29803923,74.969406,41.08294
69,0.3137255,72.787056,40.36235
69,0.32941177,70.68941,39.757057
69,0.34509805,68.64176,39.28706
69,0.36078432,66.57411,38.938236
69,0.3764706,64.49,38.74647
69,0.39215687,62.377647,38.762352
69,0.40784314,60.123528,39.04647
69,0.42352942,57.734116,39.628822
69,0.4392157,55.341763,40.48294
69,0.45490196,53.158234,41.525883
69,0.47058824,51.059998,42.654705
69,0.4862745,48.96294,43.68647
69,0.5019608,46.855293,44.498238
69,0.5176471,44.717644,45.079414
69,0.53333336,42.559998,45.38
69,0.54901963,40.42235,45.38235
69,0.5647059,38.344704,45.048824
69,0.5803922,36.40294,44.38647
69,0.59607846,34.591766,43.384117
69,0.6117647,32.981174,42.051178
69,0.627451,31.621176,40.447647
69,0.6431373,30.541763,38.64
69,0.65882355,29.734118,36.68
69,0.6745098,29.154705,34.611176
69,0.6901961,28.720589,32.447056
69,0.7058824,28.357647,30.201761
69,0.72156864,27.98294,27.936466
69,0.7372549,27.522352,25.671173
69,0.7529412,26.917646,23.45588
69,0.76862746,26.117058,21.305292
69,0.78431374,25.08647,19.207645
69,0.8,23.86,17.21
69,0.8156863,22.450588,15.2976465
69,0.83137256,20.895882,13.500587
69,0.84705883,19.288822,11.934705
69,0.8627451,17.631763,10.573528
69,0.8784314,15.994704,9.337646
69,0.89411765,14.423528,8.177057
69,0.9098039,12.924115,7.088234
69,0.9254902,11.404703,6.04941
69,0.9411765,9.875292,5.0494103
69,0.95686275,8.365881,4.078234
69,0.972549,6.9105873,3.1270583
69,0.9882353,5.478823,2.185882
70,0.0,17.33,2.31
70,0.015686275,17.96647,2.7352943
70,0.03137255,18.602942,3.1705885
70,0.047058824,19.20706,3.5747063
70,0.0627451,19.721176,3.9229414
70,0.078431375,20.146471,4.2058825
70,0.09411765,20.541765,4.477059
70,0.10980392,20.977058,4.7776465
70,0.1254902,21.458822,5.105882
70,0.14117648,21.971176,5.4541173
70,0.15686275,22.504118,5.832941
70,0.17254902,23.093529,6.2582355
70,0.1882353,23.73294,6.7135296
70,0.20392157,24.374119,7.190589
70,0.21960784,24.981766,7.664118
70,0.23529412,25.561176,8.119411
70,0.2509804,26.130589,8.584705
70,0.26666668,26.72,9.059999
70,0.28235295,27.309412,9.545294
70,0.29803923,27.878822,10.024706
70,0.3137255,28.498236,10.557058
70,0.32941177,29.205883,11.205882
70,0.34509805,30.002941,11.967648
70,0.36078432,30.905884,12.78353
70,0.3764706,31.942942,13.644118
70,0.39215687,33.17706,14.561177
70,0.40784314,34.6,15.498823
70,0.42352942,36.109997,16.395882
70,0.4392157,37.627647,17.198822
70,0.45490196,39.16,17.917646
70,0.47058824,40.721764,18.604118
70,0.4862745,42.308823,19.329412
70,0.5019608,43.911766,20.122942
70,0.5176471,45.525883,20.989412
70,0.53333336,47.15,21.92
70,0.54901963,48.76706,22.887648
70,0.5647059,50.428234,23.91941
70,0.5803922,52.09235,24.964117
70,0.59607846,53.726467,25.970587
70,0.6117647,55.315292,26.912941
70,0.627451,56.894707,27.801176
70,0.6431373,58.48941,28.614706
70,0.65882355,60.102943,29.361765
70,0.6745098,61.71353,30.018236
70,0.6901961,63.34118,30.624119
70,0.7058824,65.005295,31.195883
70,0.72156864,66.69941,31.758236
70,0.7372549,68.4053,32.33235
70,0.7529412,70.117645,32.980587
70,0.76862746,71.827644,33.722942
70,0.78431374,73.528824,34.53941
70,0.8,75.27,35.41
70,0.8156863,77.098236,36.317646
70,0.83137256,79.04471,37.25118
70,0.84705883,81.06706,38.18294
70,0.8627451,83.06941,39.102352
70,0.8784314,85.026474,39.992943
70,0.89411765,86.96412,40.873528
70,0.9098039,88.89647,41.744118
70,0.9254902,90.79588,42.614704
70,0.9411765,92.67412,43.475292
70,0.95686275,94.54235,44.325294
70,0.972549,96.43823,45.148823
70,0.9882353,98.403534,45.982353
71,0.0,98.81,51.38
71,0.015686275,97.67804,50.900196
71,0.03137255,96.546074,50.40549
71,0.047058824,95.26941,49.848236
71,0.0627451,93.812744,49.20137
71,0.078431375,92.25843,48.509216
71,0.09411765,90.70941,47.811764
71,0.10980392,89.157646,47.1049
71,0.1254902,87.55588,46.362743
71,0.14117648,85.84,45.553528
71,0.15686275,84.03333,44.703922
71,0.17254902,82.174706,43.84431
71,0.1882353,80.23118,42.974705
71,0.20392157,78.219604,42.115097
71,0.21960784,76.242355,41.329803
71,0.23529412,74.338234,40.62941
71,0.2509804,72.43411,40.00392
71,0.26666668,70.49,39.43667
71,0.28235295,68.49588,38.95353
71,0.29803923,66.4602,38.60686
71,0.3137255,64.34961,38.46
71,0.32941177,62.207058,38.562943
71,0.34509805,60.08549,38.93961
71,0.36078432,58.065292,39.61098
71,0.3764706,56.16,40.50941
71,0.39215687,54.303333,41.542747
71,0.40784314,52.426666,42.607254
71,0.42352942,50.51882,43.620586
71,0.4392157,48.594704,44.50902
71,0.45490196,46.660587,45.180393
71,0.47058824,44.702938,45.610588
71,0.4862745,42.711372,45.78098
71,0.5019608,40.709805,45.673138
71,0.5176471,38.76412,45.286472
71,0.53333336,36.913334,44.633335
71,0.54901963,35.157448,43.712154
71,0.5647059,33.534706,42.551178
71,0.5803922,32.071766,41.17039
71,0.59607846,30.818628,39.599804
71,0.6117647,29.815294,37.84
71,0.627451,29.071764,35.935295
71,0.6431373,28.558039,33.92569
71,0.65882355,28.191175,31.897058
71,0.6745098,27.908823,29.872944
71,0.6901961,27.644314,27.860981
71,0.7058824,27.338823,25.864706
71,0.72156864,26.94902,23.91059
71,0.7372549,26.449018,21.98647
71,0.7529412,25.816471,20.130003
71,0.76862746,25.039215,18.338432
71,0.78431374,24.10706,16.641766
71,0.8,23.03,15.06
71,0.8156863,21.82059,13.5831375
71,0.83137256,20.496277,12.261178
71,0.84705883,19.09706,11.096471
71,0.8627451,17.642748,10.051766
71,0.8784314,16.168432,9.084706
71,0.89411765,14.708824,8.157648
71,0.9098039,13.269805,7.262746
71,0.9254902,11.825098,6.3735294
71,0.9411765,10.381179,5.4835305
71,0.95686275,8.991373,4.623922
71,0.972549,7.718433,3.8262756
71,0.9882353,6.5364714,3.0941184
72,0.0,19.49,3.19
72,0.015686275,20.144117,3.6560788
72,0.03137255,20.798237,4.1221576
72,0.047058824,21.462353,4.605294
72,0.0627451,22.13255,5.0903926
72,0.078431375,22.800589,5.5854907
72,0.09411765,23.464706,6.0805883
72,0.10980392,24.108824,6.575687
72,0.1254902,24.795097,7.1207843
72,0.14117648,25.598236,7.7670593
72,0.15686275,26.48157,8.491374
72,0.17254902,27.40294,9.2737255
72,0.1882353,28.384119,10.135883
72,0.20392157,29.395296,11.02804
72,0.21960784,30.300196,11.813922
72,0.23529412,31.087059,12.4717655
72,0.2509804,31.795883,13.051569
72,0.26666668,32.383335,13.533334
72,0.28235295,32.839413,13.909412
72,0.29803923,33.316864,14.31549
72,0.3137255,33.942352,14.821961
72,0.32941177,34.665882,15.386472
72,0.34509805,35.545883,16.030588
72,0.36078432,36.66196,16.789608
72,0.3764706,37.96412,17.605295
72,0.39215687,39.361374,18.388432
72,0.40784314,40.853138,19.14157
72,0.42352942,42.409412,19.884706
72,0.4392157,43.948235,20.627844
72,0.45490196,45.531963,21.41255
72,0.47058824,47.078236,22.214117
72,0.4862745,48.5049,22.967255
72,0.5019608,49.843533,23.691765
72,0.5176471,51.07647,24.375883
72,0.53333336,52.196667,24.99
72,0.54901963,53.18549,25.538431
72,0.5647059,53.958237,25.968824
72,0.5803922,54.4849,26.27745
72,0.59607846,54.888237,26.50549
72,0.6117647,55.275295,26.73353
72,0.627451,55.592354,26.910784
72,0.6431373,55.949215,27.099607
72,0.65882355,56.415295,27.357647
72,0.6745098,56.97706,27.65353
72,0.6901961,57.688038,28.02745
72,0.7058824,58.602943,28.489412
72,0.72156864,59.69392,29.00451
72,0.7372549,60.94706,29.569609
72,0.7529412,62.381176,30.177649
72,0.76862746,63.979412,30.811764
72,0.78431374,65.685684,31.475882
72,0.8,67.51,32.16
72,0.8156863,69.46235,32.87412
72,0.83137256,71.532745,33.646275
72,0.84705883,73.73118,34.47647
72,0.8627451,76.007645,35.384705
72,0.8784314,78.35216,36.365883
72,0.89411765,80.76059,37.421177
72,0.9098039,83.24216,38.531372
72,0.9254902,85.801765,39.693726
72,0.9411765,88.42823,40.91294
72,0.95686275,91.0849,42.182156
72,0.972549,93.79961,43.48059
72,0.9882353,96.56588,44.750587
73,0.0,99.02,50.55
73,0.015686275,97.206276,49.67706
73,0.03137255,95.35392,48.794117
73,0.047058824,93.375885,47.871178
73,0.0627451,91.31784,46.928234
73,0.078431375,89.19902,45.985294
73,0.09411765,87.068825,45.06235
73,0.10980392,84.96863,44.20451
73,0.1254902,82.86843,43.393726
73,0.14117648,80.75823,42.632942
73,0.15686275,78.67804,41.912155
73,0.17254902,76.64157,41.231373
73,0.1882353,74.613525,40.59647
73,0.20392157,72.52745,39.997845
73,0.21960784,70.48745,39.50941
73,0.23529412,68.51941,39.145294
73,0.2509804,66.69039,38.875492
73,0.26666668,65.043335,38.666668
73,0.28235295,63.718235,38.521175
73,0.29803923,62.795097,38.43
73,0.3137255,62.163727,38.39
73,0.32941177,61.89941,38.39
73,0.34509805,61.467648,38.37
73,0.36078432,60.782352,38.36961
73,0.3764706,59.602352,38.53353
73,0.39215687,57.859016,39.005688
73,0.40784314,55.864902,39.786472
73,0.42352942,53.744705,40.865883
73,0.4392157,51.6649,42.083138
73,0.45490196,49.614315,43.307842
73,0.47058824,47.354706,44.438236
73,0.4862745,44.843334,45.304314
73,0.5019608,42.177647,45.72902
73,0.5176471,39.428825,45.626472
73,0.53333336,36.783333,44.916668
73,0.54901963,34.373135,43.6051
73,0.5647059,32.418236,41.850586
73,0.5803922,30.951567,39.752937
73,0.59607846,29.930195,37.366665
73,0.6117647,29.277647,34.82
73,0.627451,28.841177,32.23333
73,0.6431373,28.493137,29.646666
73,0.65882355,28.148823,27.200588
73,0.6745098,27.72902,24.888823
73,0.6901961,27.110392,22.736275
73,0.7058824,26.267647,20.728235
73,0.72156864,25.23549,18.859411
73,0.7372549,24.05902,17.104902
73,0.7529412,22.841764,15.484705
73,0.76862746,21.630196,13.9688225
73,0.78431374,20.525097,12.599411
73,0.8,19.499998,11.349998
73,0.8156863,18.517057,10.224901
73,0.83137256,17.618431,9.268431
73,0.84705883,16.944117,8.564117
73,0.8627451,16.464117,8.064117
73,0.8784314,16.179216,7.7892156
73,0.89411765,15.9841175,7.6041174
73,0.9098039,15.649804,7.269804
73,0.9254902,15.180981,6.7909803
73,0.9411765,14.413529,5.9935293
73,0.95686275,13.41902,5.0490193
73,0.972549,12.363921,4.1476464
73,0.9882353,11.344706,3.2905877
